id,book_id,title,authors,original_publication_year,average_rating,ratings_count
2773,552894,"7th Heaven (Women's Murder Club, #7)","James Patterson, Maxine Paetro",2008,4.06,38503
2774,23664710,"Make Me (Jack Reacher, #20)",Lee Child,2015,3.95,20999
2775,18428067,A Constellation of Vital Phenomena,Anthony Marra,2013,4.13,23374
2776,13496738,"While It Lasts (Sea Breeze, #3)",Abbi Glines,2012,4.24,49620
2777,13414676,The End of Your Life Book Club,Will Schwalbe,2012,3.81,35412
2778,1672727,Two-Way Street,Lauren Barnholdt,2007,3.8,42028
2779,16001443,"All In (The Blackstone Affair, #2)",Raine Miller,2012,4.11,48278
2780,1814843,"The Siege of Macindaw (Ranger's Apprentice, #6)",John Flanagan,2006,4.33,37607
2781,49221,A Grief Observed,C.S. Lewis,1961,4.26,35913
2782,22416,"Transmetropolitan, Vol. 1: Back on the Street (Transmetropolitan, #1)","Warren Ellis, Darick Robertston, Garth Ennis",1998,4.23,30790
2783,13833,"Emperor Mage (Immortals, #3)",Tamora Pierce,1994,4.3,44115
2784,8099187,Decision Points,George W. Bush,2010,3.77,28943
2785,6387565,"Witch & Wizard (Witch & Wizard, #1)","James Patterson, Gabrielle Charbonnet",2009,3.57,28291
2786,386286,"Julie of the Wolves (Julie of the Wolves, #1)","Jean Craighead George, John Schoenherr",1972,3.79,46442
2787,37743,Forever . . .,Judy Blume,1975,3.63,42164
2788,22609391,The Wright Brothers,David McCullough,2015,4.16,35786
2789,31231,The Matarese Circle (Matarese #1),Robert Ludlum,1979,4.03,32016
2790,3147367,American Lion: Andrew Jackson in the White House,Jon Meacham,2008,3.76,32564
2791,15842230,"The Forgotten (John Puller, #2)",David Baldacci,2012,4.07,27953
2792,16065004,"Shadows of Self (Mistborn, #5)",Brandon Sanderson,2015,4.3,32170
2793,17262155,"Mad About the Boy (Bridget Jones, #3)",Helen Fielding,2013,3.32,30713
2794,30633,The Four Loves,C.S. Lewis,1960,4.16,29684
2795,20639274,Archer's Voice,Mia Sheridan,2014,4.45,53131
2796,11010251,The Lost Wife,Alyson Richman,2011,4.2,33427
2797,10505,History of Beauty,"Umberto Eco, Girolamo De Michele, Alastair McEwen",2004,3.77,33893
2798,18765,"I, Claudius (Claudius, #1)",Robert Graves,1934,4.27,38484
2799,13326831,"The Testing (The Testing, #1)",Joelle Charbonneau,2013,4.05,38142
2800,17908462,"Takedown Twenty (Stephanie Plum, #20)",Janet Evanovich,2013,3.75,36002
2801,13628209,The Boy Who Sneaks in My Bedroom Window,Kirsty Moseley,2011,3.95,50929
2802,13829,"Terrier (Beka Cooper, #1)",Tamora Pierce,2006,4.16,48028
2803,8788554,"First Grave on the Right (Charley Davidson, #1)",Darynda Jones,2011,4.07,50689
2804,18039963,A House in the Sky,"Amanda Lindhout, Sara Corbett",2013,4.2,29369
2805,9615347,Anya's Ghost,Vera Brosgol,2011,3.88,39477
2806,9912,The Rules of Attraction,Bret Easton Ellis,1987,3.71,29456
2807,30262,"The Good, the Bad, and the Undead (The Hollows, #2)",Kim Harrison,2005,4.26,49321
2808,66693,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",R.A. Salvatore,1988,4.13,32300
2809,44597,Wide Sargasso Sea,Jean Rhys,1966,3.56,21053
2810,16286,The Magus,John Fowles,1965,4.04,32914
2811,189811,"King of the Murgos (The Malloreon, #2)",David Eddings,1988,4.1,40098
2812,402014,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",Louise Rennison,2000,3.96,39114
2813,20821614,"You (You, #1)",Caroline Kepnes,2014,3.83,36383
2814,13618440,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",Laini Taylor,2014,4.23,47315
2815,1205297,Playing for Pizza,John Grisham,2007,3.41,34577
2816,9284655,"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck,2011,4.07,46077
2817,105,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,1985,3.89,34822
2818,20821284,Brown Girl Dreaming,Jacqueline Woodson,2014,4.11,33779
2819,7094569,"Feed (Newsflesh Trilogy, #1)",Mira Grant,2010,3.86,38956
2820,3476,Icy Sparks,Gwyn Hyman Rubio,1998,3.68,34128
2821,77394,"Anne's House of Dreams (Anne of Green Gables, #5)",L.M. Montgomery,1917,4.12,57062
2822,75024,"The Templar Legacy (Cotton Malone, #1)",Steve Berry,2006,3.81,35804
2823,89165,"J is for Judgment (Kinsey Millhone, #10)",Sue Grafton,1993,4.01,39214
2824,4836308,The Physick Book of Deliverance Dane,Katherine Howe,2009,3.7,41284
2825,55401,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",Steven Erikson,2000,4.25,34042
2826,17983690,"Lick (Stage Dive, #1)",Kylie Scott,2013,4.15,54585
2827,78982,"Not a Penny More, Not a Penny Less",Jeffrey Archer,1976,4,28853
2828,2315892,Best Served Cold,Joe Abercrombie,2009,4.16,36268
2829,18635113,Elizabeth Is Missing,Emma Healey,2014,3.7,26931
2830,154424,"Consent to Kill (Mitch Rapp, #8)",Vince Flynn,2005,4.36,30675
2831,8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,2010,4.31,31308
2832,20706317,The First Fifteen Lives of Harry August,Claire North,2014,4.04,22327
2833,13623012,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",Carlos Ruiz Zafón,2011,3.96,27987
2834,11366,The Guns of August,"Barbara W. Tuchman, Robert K. Massie",1962,4.18,35147
2835,937249,"Separation of Power (Mitch Rapp, #5)",Vince Flynn,2001,4.32,30081
2836,71865,"Tomorrow, When the War Began (Tomorrow, #1)",John Marsden,1993,4.05,36501
2837,6514074,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","Robert M. Edsel, Bret Witter",2009,3.75,30583
2838,18140047,Love Letters to the Dead,Ava Dellaira,2014,3.82,38701
2839,10776793,War Brides,Helen Bryan,2007,3.75,16565
2840,27071490,Homegoing,Yaa Gyasi,2016,4.41,41524
2841,7237456,Packing for Mars: The Curious Science of Life in the Void,Mary Roach,2010,3.93,35724
2842,3410425,"Divine Justice (Camel Club, #4)",David Baldacci,2008,4.17,35071
2843,3918010,"Kick-Ass (Kick-Ass, #1)","Mark Millar, John Romita Jr., Rob Liefeld",2010,4.04,30688
2844,408615,Left to Tell: Discovering God Amidst the Rwandan Holocaust,"Immaculée Ilibagiza, Steve Erwin",2006,4.43,30270
2845,6686101,"Plague (Gone, #4)",Michael  Grant,2011,4.18,38819
2846,5344,Hard Times,Charles Dickens,1854,3.5,34675
2847,16033842,La Vérité sur l'affaire Harry Quebert,Joël Dicker,2011,3.94,14610
2848,3722183,A God in Ruins,Kate Atkinson,2015,3.92,26604
2849,6681454,Caught,Harlan Coben,2010,3.98,34168
2850,46202,"Magic Study (Study, #2)",Maria V. Snyder,2006,4.06,48234
2851,667985,"Chobits, Vol. 1","CLAMP, Shirley Kubo",2001,4.05,34149
2852,57891,Battle Royale,"Koushun Takami, Yuji Oniki",1999,4.24,35641
2853,5126859,The Girl Who Chased the Moon,Sarah Addison Allen,2010,3.97,41049
2854,107301,A Town Like Alice,Nevil Shute,1950,4.12,36007
2855,18667945,#GIRLBOSS,Sophia Amoruso,2014,3.71,40090
2856,2485785,The Secret Life of CeeCee Wilkes,Diane Chamberlain,2006,4.09,32490
2857,188230,Crocodile on the Sandbank (Amelia Peabody #1),Elizabeth Peters,1975,4.02,44395
2858,6070950,"Bed of Roses (Bride Quartet, #2)",Nora Roberts,2009,4.11,45089
2859,19670,"Debt of Honor (Jack Ryan Universe, #8)",Tom Clancy,1994,4.03,34952
2860,17343,Till We Have Faces,C.S. Lewis,1956,4.19,36758
2861,224500,"Point Blank (Alex Rider, #2)",Anthony Horowitz,2001,4.1,39296
2862,15676,Strangers,Dean Koontz,1986,3.98,34661
2863,93794,"The Kill Artist (Gabriel Allon, #1)",Daniel Silva,2000,4,31579
2864,490867,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",Mo Willems,2004,4.26,37886
2865,47558,"The Gashlycrumb Tinies (The Vinegar Works, #1)",Edward Gorey,1963,4.23,37054
2866,13147230,"The Long Earth (The Long Earth, #1)","Terry Pratchett, Stephen Baxter",2012,3.74,32313
2867,1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,"Steven Pressfield, Robert McKee",2002,4.07,31399
2868,13223520,"Existence (Existence Trilogy, #1)",Abbi Glines,2004,3.95,51368
2869,11438,What We Talk About When We Talk About Love,Raymond Carver,1981,4.22,29807
2870,104379,That Summer,Sarah Dessen,1996,3.49,43723
2871,10790290,"Theft of Swords (The Riyria Revelations, #1-2)",Michael J. Sullivan,2011,4.21,33076
2872,17286747,"Necessary Lies (Necessary Lies, #1)",Diane Chamberlain,2013,4.21,32761
2873,218467,Lucifer's Hammer,"Larry Niven, Jerry Pournelle",1977,3.98,33228
2874,114144,Montana Sky,Nora Roberts,1996,4.07,36576
2875,31548,Of Human Bondage,"W. Somerset Maugham, Benjamin DeMott, Maeve Binchy",1915,4.11,33028
2876,18879761,I Was Here,Gayle Forman,2015,3.78,38196
2877,99110,"The Complete Tales and Poems of Winnie-the-Pooh (Winnie-the-Pooh, #1-4)","A.A. Milne, Ernest H. Shepard",1961,4.49,37312
2878,32527,"Alone (Detective D.D. Warren, #1)",Lisa Gardner,2004,3.97,36437
2879,153542,Mike Mulligan and His Steam Shovel,Virginia Lee Burton,1938,4.2,42632
2880,17383994,"Divergent Series Complete Box Set (Divergent, #1-3)",Veronica Roth,2013,4.32,19325
2881,116296,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",Terry Pratchett,2007,4.23,39419
2882,7074000,"Happy Ever After (Bride Quartet, #4)",Nora Roberts,2010,4.17,40323
2883,10908,Harvesting the Heart,Jodi Picoult,1993,3.59,35064
2884,16150830,"Never Fade (The Darkest Minds, #2)",Alexandra Bracken,2013,4.33,46332
2885,3257136,Dewey: The Small-Town Library Cat Who Touched the World,"Vicki Myron, Bret Witter",2008,3.85,40356
2886,16248113,"The School for Good and Evil (The School for Good and Evil, #1)",Soman Chainani,2013,4,35890
2887,30259,"For a Few Demons More (The Hollows, #5)",Kim Harrison,2007,4.33,44879
2888,20821043,"The Secret Place (Dublin Murder Squad, #5)",Tana French,2014,3.83,30834
2889,6604209,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",Brandon Sanderson,2009,4.55,22917
2890,227729,"The Coffin Dancer (Lincoln Rhyme, #2)",Jeffery Deaver,1998,4.16,34121
2891,6545536,"The Emperor's Code (The 39 Clues, #8)",Gordon Korman,2010,4.04,36068
2892,808853,The Complete Adventures of Curious George,"Margret Rey, H.A. Rey",1969,4.23,39453
2893,11082037,"The Drop (Harry Bosch, #17; Harry Bosch Universe, #21)",Michael Connelly,2011,4.14,32426
2894,500503,"Sailor Moon, #1 (Sailor Moon, #1)",Naoko Takeuchi,1992,4.29,34951
2895,17331349,Think Like a Freak,"Steven D. Levitt, Stephen J. Dubner",2014,3.82,25990
2896,13436373,Drama,"Raina Telgemeier, Gurihiru",2012,4.14,42759
2897,3110,Assassination Vacation,Sarah Vowell,2005,3.98,32176
2898,92121,Nine Princes in Amber (The Chronicles of Amber #1),Roger Zelazny,1970,4.1,37961
2899,18144053,The Museum of Extraordinary Things,Alice Hoffman,2014,3.73,29805
2900,3220405,"Ender in Exile (Ender's Saga, #1.2)",Orson Scott Card,2008,3.89,29389
2901,421129,"Undead and Unwed (Undead, #1)",MaryJanice Davidson,2004,3.81,45634
2902,4005,The Fifth Mountain,Paulo Coelho,1996,3.61,26060
2903,35519,The Power of Myth,"Joseph Campbell, Bill Moyers",1988,4.3,32337
2904,21418013,"Lock In (Lock In, #1)",John Scalzi,2014,3.85,31073
2905,17380041,Longbourn,Jo Baker,2013,3.62,32744
2906,21412202,As You Wish: Inconceivable Tales from the Making of The Princess Bride,"Cary Elwes, Joe Layden, Various, Rob Reiner",2014,4.08,31886
2907,773276,"Good Night, Gorilla",Peggy Rathmann,1994,4.2,37948
2908,13522285,The Beginning of Everything,Robyn Schneider,2013,3.78,35150
2909,6389704,"In Too Deep (The 39 Clues, #6)",Jude Watson,2009,4.02,35694
2910,138269,Catch Me If You Can: The True Story of a Real Fake,"Frank W. Abagnale, Stan Redding",1980,4.05,32048
2911,30248,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton,2001,3.89,46567
2912,119760,The Seat of the Soul,Gary Zukav,1989,3.97,29675
2913,16099159,"Claim Me (Stark Trilogy, #2)",J. Kenner,2013,4.21,42238
2914,3483,Special Topics in Calamity Physics,Marisha Pessl,2006,3.7,29369
2915,18498558,Bird Box,Josh Malerman,2014,3.98,31735
2916,12476820,"Partials (Partials Sequence, #1)",Dan Wells,2012,3.94,42493
2917,72223,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,Timothy Egan,2006,4.04,32275
2918,17802747,What She Left Behind,Ellen Marie Wiseman,2013,3.86,22933
2919,3047850,"Wicked (Pretty Little Liars, #5)",Sara Shepard,2008,4.04,38461
2920,184655,"Transfer of Power (Mitch Rapp, #3)",Vince Flynn,1999,4.31,28647
2921,395090,Ariel,Sylvia Plath,1965,4.23,35566
2922,13223349,"Batman, Volume 1: The Court of Owls","Scott Snyder, Greg Capullo, Jonathan Glapion",2012,4.3,30617
2923,33457,"Practical Demonkeeping (Pine Cove, #1)",Christopher Moore,1992,3.81,33593
2924,46438,"The Last Templar (Templar, #1)",Raymond Khoury,2006,3.57,33675
2925,6534932,Official Book Club Selection: A Memoir According to Kathy Griffin,Kathy Griffin,2009,3.8,31685
2926,240976,The Book of Laughter and Forgetting,"Milan Kundera, Aaron Asher",1979,4.01,28159
2927,479415,The Horse Whisperer,Nicholas Evans,1995,3.77,38033
2928,46191,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,Sherry Argov,2009,3.89,26662
2929,3047851,"Wanted (Pretty Little Liars, #8)",Sara Shepard,2010,4.15,36207
2930,1225621,"The Outlaw Demon Wails (The Hollows, #6)",Kim Harrison,2008,4.38,44119
2931,433567,Flatland: A Romance of Many Dimensions,"Edwin A. Abbott, Banesh Hoffmann",1884,3.81,31377
2932,7728889,"The Diviners (The Diviners, #1)",Libba Bray,2012,3.96,44513
2933,3798703,The Spectacular Now,Tim Tharp,2008,3.53,30125
2934,14142,The Art of Loving,"Erich Fromm, Peter D. Kramer, Rainer Funk",1956,4.01,29048
2935,537070,"Gregor and the Code of Claw (Underland Chronicles, #5)",Suzanne Collins,2007,4.25,33286
2936,64218,"Eric (Discworld, #9; Rincewind #4)",Terry Pratchett,1990,3.72,37938
2937,25102,A Game of You (The Sandman #5),"Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",1993,4.43,37211
2938,9302,The Other Side of the Story,Marian Keyes,2004,3.77,32185
2939,16729,Beach Music,Pat Conroy,1975,4.13,33220
2940,46601,"An Echo in the Darkness (Mark of the Lion, #2)",Francine Rivers,1994,4.6,32386
2941,16429619,"The Kiss of Deception (The Remnant Chronicles, #1)",Mary E. Pearson,2014,4.06,46096
2942,42933,"Tai-Pan (Asian Saga, #2)",James Clavell,1966,4.25,34158
2943,8573020,The Weird Sisters,Eleanor Brown,2011,3.36,35752
2944,34498,"The Truth (Discworld, #25; Industrial Revolution, #2)",Terry Pratchett,2000,4.25,37045
2945,10762469,The Leftovers,Tom Perrotta,2011,3.38,31583
2946,66354,Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi,1990,4.1,28619
2947,23454,"Dragons of Winter Night (Dragonlance: Chronicles, #2)","Margaret Weis, Tracy Hickman",1985,4.13,31341
2948,9219901,Unbearable Lightness: A Story of Loss and Gain,Portia de Rossi,2010,3.83,30676
2949,693016,"Mine Till Midnight (The Hathaways, #1)",Lisa Kleypas,2007,4.08,44104
2950,96123,All the President's Men,"Carl Bernstein, Bob Woodward",1974,4.17,30919
2951,7263429,Wolfsbane (Nightshade #2; Nightshade World #5),Andrea Cremer,2011,4.12,41067
2952,20564,The Mill on the Floss,"George Eliot, A.S. Byatt",1860,3.77,36017
2953,7334201,Super Sad True Love Story,Gary Shteyngart,2010,3.44,29946
2954,407813,"The Blue Sword (Damar, #1)",Robin McKinley,1982,4.24,44806
2955,13570854,"Lover at Last (Black Dagger Brotherhood, #11)",J.R. Ward,2013,4.3,45447
2956,10661081,Vampire Academy: The Ultimate Guide (Vampire Academy),"Michelle Rowen, Richelle Mead",2011,4.45,32818
2957,121732,Surprised by Joy: The Shape of My Early Life,C.S. Lewis,1955,4.14,33698
2958,24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,1979,4.3,31616
2959,153780,"Trickster's Queen (Daughter of the Lioness, #2)",Tamora Pierce,2004,4.28,45843
2960,95819,"The Poetry of Robert Frost (Collected Poems, Complete & Unabridged)","Robert Frost, Edward Connery Lathem",1969,4.23,33525
2961,8953,"Freak the Mighty (Freak The Mighty, #1)",Rodman Philbrick,1993,3.98,34587
2962,15790873,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)",Jennifer E. Smith,2013,3.69,40369
2963,53817,What's So Amazing About Grace?,Philip Yancey,1997,4.21,28501
2964,10816297,"Kill Shot (Mitch Rapp, #2)",Vince Flynn,2012,4.3,28845
2965,74389,"The Plains of Passage (Earth's Children, #4)",Jean M. Auel,1990,3.77,36663
2966,17733898,"Hard Luck (Diary of a Wimpy Kid, #8)",Jeff Kinney,2013,4.28,32069
2967,9838,The Bookseller of Kabul,"Åsne Seierstad, Ingrid Christopherson",2002,3.76,30531
2968,833710,"The Merchant of Death (Pendragon, #1)",D.J. MacHale,2002,3.93,38633
2969,4703581,The City & the City,China Miéville,2009,3.91,29577
2970,128759,"Fatal Voyage (Temperance Brennan, #4)",Kathy Reichs,2001,4.04,35970
2971,4345498,"Magic Strikes (Kate Daniels, #3)",Ilona Andrews,2009,4.44,51165
2972,15748898,"My Favorite Mistake (My Favorite Mistake, #1)",Chelsea M. Cameron,2012,4.01,30177
2973,124918,Airport,Arthur Hailey,1968,3.92,30040
2974,7201913,"Angel (Maximum Ride, #7)",James Patterson,2011,4.02,39938
2975,4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002,4.35,27519
2976,91248,"Ramona the Brave (Ramona, #3)","Beverly Cleary, Alan Tiegreen",1975,4.09,42479
2977,216422,The Last Command,Timothy Zahn,1993,4.2,33145
2978,13578175,The Emperor's Soul,Brandon Sanderson,2012,4.33,33634
2979,2906039,Just After Sunset,Stephen King,2008,3.85,34722
2980,201114,Sold,Patricia McCormick,2006,4.19,36389
2981,552887,"Double Cross (Alex Cross, #13)",James Patterson,2007,3.99,34189
2982,27822,Eugene Onegin,"Alexander Pushkin, James E. Falen",1833,4.08,33240
2983,13138635,"These Broken Stars (Starbound, #1)","Amie Kaufman, Meagan Spooner",2013,3.93,44488
2984,2986865,"Eon: Dragoneye Reborn (Eon, #1)",Alison Goodman,2008,3.98,42802
2985,4538,The View from Saturday,E.L. Konigsburg,1996,3.74,36803
2986,7933615,"Hidden (House of Night, #10)","P.C. Cast, Kristin Cast",2012,3.98,38594
2987,11454587,"Spell Bound (Hex Hall, #3)",Rachel Hawkins,2012,4.09,48116
2988,32979,"The Secret of the Old Clock (Nancy Drew, #1)","Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930,3.98,44256
2989,33810,"Plum Island (John Corey, #1)",Nelson DeMille,1997,4.03,30595
2990,325421,"The Story of Doctor Dolittle (Doctor Dolittle, #1)","Hugh Lofting, Michael Hague",1920,3.98,36867
2991,10911,Second Glance,Jodi Picoult,2003,3.79,33486
2992,94803,"Frog and Toad Together (Frog and Toad, #2)",Arnold Lobel,1971,4.21,34172
2993,6219656,The Lottery,Shirley Jackson,1948,4.09,38448
2994,58822,"Big Stone Gap (Big Stone Gap, #1)",Adriana Trigiani,2000,3.86,34200
2995,74824,"The Alexandria Link (Cotton Malone, #2)",Steve Berry,2007,3.92,31070
2996,7896345,"The Gathering (Darkness Rising, #1)",Kelley Armstrong,2011,4.03,48722
2997,9833184,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,2013,4.39,49513
2998,6479550,"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews,2010,4.46,50637
2999,25152052,The Japanese Lover,"Isabel Allende, Nick Caistor, Amanda Hopkinson",2015,3.8,23737
3000,47990,"Jingo (Discworld, #21; City Watch, #4)",Terry Pratchett,1997,4.11,35961
3001,704043,"Kiss of Midnight (Midnight Breed,  #1)",Lara Adrian,2007,3.93,48695
3002,32071,Sons and Lovers,"D.H. Lawrence, Geoff Dyer",1913,3.61,33792
3003,8155,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,1979,4.16,31309
3004,15757434,"Crash (Crash, #1)",Nicole  Williams,2012,4.02,49133
3005,15791154,"The Hit (Will Robie, #2)",David Baldacci,2013,4.05,25123
3006,22200,"Count Zero (Sprawl, #2)",William Gibson,1986,4,32238
